"","chrom","wstart","wstop","nco_Lacaune_M","nco_Lacaune_F","nco_Soay_F","nco_Soay_M","coverage_Lacaune_M","coverage_Lacaune_F","coverage_Soay_F","coverage_Soay_M"
"1956","17",47000000,48000000,130,13,85,63,8988,483,4470,4154
"1957","17",48000000,49000000,123,2,76,47,8987.148077,483,4470,4154
"1958","17",49000000,50000000,102,9,77,40,8985.112865,483,4470,4154
"1959","17",50000000,51000000,113,10,64,59,8984,483,4470,4154
"1960","17",51000000,52000000,58,5,46,40,8983.550317,483,4470,4154
"1961","17",52000000,53000000,65,3,40,26,8983,483,4470,4154
"1962","17",53000000,54000000,64,7,42,34,8983,483,4470,4154
"1963","17",54000000,55000000,71,9,34,35,8981.8433,483,4470,4154
"1964","17",55000000,56000000,67,2,33,28,8981,483,4470,4153.348609
"1965","17",56000000,57000000,108,6,36,42,8981,483,4470,4153
"1966","17",57000000,58000000,205,4,48,78,8980.745283,483,4470,4153
"1967","17",58000000,59000000,160,0,26,66,8976.669053,483,4470,4151.23407
"1968","17",59000000,60000000,312,13,115,109,8970.039681,483,4464.533644,4150.189041
"1969","17",60000000,61000000,168,11,93,79,8966.661229,483,4463,4149.590599
"1970","17",61000000,62000000,125,1,50,74,8963.338308,483,4456.23428,4147.801723
"1971","17",62000000,63000000,116,2,48,63,8958.754703,483,4455,4147
"1972","17",63000000,64000000,209,4,56,107,8952.441087,483,4453.839964,4147
"1973","17",64000000,65000000,453,13,79,182,8871.456709,482.739368,4437.766714,4144.372813
"1974","17",65000000,66000000,330,8,68,163,8780.274975,482,4418.777042,4136.98212
"1975","17",66000000,67000000,352,5,37,139,8729.228912,479.77651,4378.958315,4121.256207
"1976","17",67000000,68000000,236,4,17,82,8699.818847,475.532932,4347.225382,4022.141082
"1977","17",68000000,69000000,242,3,18,106,8566.200323,464.790477,4329.613477,4007.304253
"1978","17",69000000,70000000,153,2,17,91,8485.391581,454.211288,4262.570748,3905.50483
"1979","17",70000000,71000000,192,1,13,145,8275.462568,446.834538,4117.631337,3789.55444
"1980","17",71000000,72000000,152,0,7,95,6148.041246,414.534225,3550.872934,3313.2858
"1981","17",72000000,73000000,11,0,0,6,252.095791,24.71628,254.801238,264.172327
"1982","18",1000000,2000000,21,2,4,18,5029.26738,331.107837,1870.888836,2011.242567
"1983","18",2000000,3000000,158,3,12,62,8202.789981,462.518964,3202.292534,3245.382742
"1984","18",3000000,4000000,152,2,27,68,8410.010047,476.093702,3491.135245,3425.339108
"1985","18",4000000,5000000,185,2,21,58,8503.864717,479.476077,3752.873228,3588.710588
"1986","18",5000000,6000000,106,5,34,49,8619.759619,480.979878,3943.508223,3783.578995
"1987","18",6000000,7000000,176,10,49,85,8685.872983,481,4130.06452,3963.788264
"1988","18",7000000,8000000,319,8,91,149,8829.037587,481,4210.870046,4012.49697
"1989","18",8000000,9000000,289,11,87,167,8858.379844,481.046616,4307.133672,4091.940376
"1990","18",9000000,10000000,619,14,181,223,8919.958561,482.605177,4371.810667,4121.334568
"1991","18",10000000,11000000,223,12,128,118,8956.305197,483,4414.440211,4136.698398
"1992","18",11000000,12000000,250,15,113,117,8965.989677,483,4424.486719,4139.695715
"1993","18",12000000,13000000,235,18,107,92,8970.490419,483,4436.582502,4143.90674
"1994","18",13000000,14000000,156,5,85,91,8972.100722,483,4447.315099,4146.617376
"1995","18",14000000,15000000,230,6,61,86,8976.754744,483,4450.64544,4150.724168
"1996","18",15000000,16000000,172,10,67,74,8979.290805,483,4456.782081,4152.411618
"1997","18",16000000,17000000,260,13,100,146,8983.078408,483,4462.893667,4153
"1998","18",17000000,18000000,160,13,95,82,8985.756993,483,4464.341987,4153
"1999","18",18000000,19000000,139,9,50,60,8987,483,4465,4153
"2000","18",19000000,20000000,98,0,27,50,8987,483,4465,4153
"2001","18",20000000,21000000,55,2,27,20,8987,483,4465,4153
"2002","18",21000000,22000000,67,2,30,24,8987,483,4465.939834,4153
"2003","18",22000000,23000000,152,1,23,57,8988.738514,483,4471,4153.160999
"2004","18",23000000,24000000,103,6,43,48,8989,483,4471,4154
"2005","18",24000000,25000000,92,5,18,31,8989,483,4471,4154
"2006","18",25000000,26000000,114,1,24,35,8989.25475,483,4471,4154
"2007","18",26000000,27000000,69,1,21,30,8990,483,4471,4154
"2008","18",27000000,28000000,45,3,20,19,8990,483,4471,4154
"2009","18",28000000,29000000,54,0,26,26,8990,483,4471,4154
"2010","18",29000000,30000000,85,3,25,31,8990,483,4471,4154
"2011","18",30000000,31000000,109,4,51,46,8990,483,4471,4154
"2012","18",31000000,32000000,39,4,32,31,8990,483,4471,4154
"2013","18",32000000,33000000,84,2,49,25,8990,483,4471,4154
"2014","18",33000000,34000000,135,6,53,48,8989.567654,483,4470.592935,4154
"2015","18",34000000,35000000,135,10,58,52,8989,483,4470,4154
"2016","18",35000000,36000000,137,12,55,48,8989.006789,483,4470,4154
"2017","18",36000000,37000000,98,4,58,44,8990,483,4470,4154
"2018","18",37000000,38000000,98,4,38,24,8990,483,4470,4154
"2019","18",38000000,39000000,88,8,46,30,8990,483,4470,4154
"2020","18",39000000,40000000,74,5,47,45,8990,483,4470,4154
"2021","18",40000000,41000000,58,4,46,27,8990,483,4470,4154
"2022","18",41000000,42000000,53,2,46,27,8990,483,4470,4154
"2023","18",42000000,43000000,83,14,114,45,8990,483,4470,4154
"2024","18",43000000,44000000,75,8,75,20,8990,483,4470,4154
"2025","18",44000000,45000000,58,4,82,16,8990,483,4470,4154.703306
"2026","18",45000000,46000000,130,11,84,42,8990,483,4470,4155
"2027","18",46000000,47000000,67,7,69,30,8989.785966,483,4470,4154.172122
"2028","18",47000000,48000000,127,7,58,35,8989,483,4470,4153
"2029","18",48000000,49000000,95,3,63,32,8989,483,4470,4152.548073
"2030","18",49000000,50000000,112,2,75,41,8988.129677,483,4470,4152
"2031","18",50000000,51000000,123,7,70,56,8988,483,4470,4152
"2032","18",51000000,52000000,67,4,46,43,8988,483,4470,4152
"2033","18",52000000,53000000,82,6,39,46,8988,483,4469.055999,4152
"2034","18",53000000,54000000,63,6,58,31,8988,483,4469,4152
"2035","18",54000000,55000000,82,5,58,53,8987.641458,483,4467.078129,4152.308878
"2036","18",55000000,56000000,83,5,65,44,8985.777542,483,4458,4153
"2037","18",56000000,57000000,117,10,55,55,8984.180341,483,4458,4152.789332
"2038","18",57000000,58000000,98,5,41,64,8984,483,4457.852327,4152
"2039","18",58000000,59000000,134,8,74,58,8981.329916,483,4456.061419,4150.788432
"2040","18",59000000,60000000,269,15,69,97,8976.73978,483,4441.773119,4140.622006
"2041","18",60000000,61000000,197,5,75,77,8970.303183,483,4437.792103,4137.324423
"2042","18",61000000,62000000,415,13,105,183,8944.523029,483,4426.658238,4132.126397
"2043","18",62000000,63000000,372,13,74,180,8917.141793,483,4393.557681,4127.931294
"2044","18",63000000,64000000,251,11,56,132,8885.565217,483,4347.969088,4102.729608
"2045","18",64000000,65000000,353,5,50,122,8826.522103,481.741704,4259.208223,3969.402933
"2046","18",65000000,66000000,292,6,53,129,8584.683684,475.7894,4147.411737,3855.244472
"2047","18",66000000,67000000,180,3,19,104,8209.849363,470.003786,4036.116835,3776.486382
"2048","18",67000000,68000000,121,3,15,54,7231.501417,456.351624,3375.351892,3229.64819
"2049","18",68000000,69000000,33,0,3,14,2290.080974,176.899237,756.374203,764.094336
"2050","19",0,1000000,27,1,4,4,3823.568199,278.39907,610.715713,758.416891
"2051","19",1000000,2000000,106,1,9,20,7919.003693,466.105872,965.53001,1203.043541
"2052","19",2000000,3000000,213,1,12,31,8365.347651,475.312189,2288.634199,2323.408481
"2053","19",3000000,4000000,325,4,49,113,8595.514868,478.068395,3574.380518,3568.12325
"2054","19",4000000,5000000,414,8,83,137,8750.64845,479.448476,4243.251845,3932.620667
"2055","19",5000000,6000000,265,4,75,112,8859.463834,480.950089,4398.383482,4100.937508
"2056","19",6000000,7000000,224,12,48,110,8908.8908,481,4415.369732,4111.703067
"2057","19",7000000,8000000,219,3,54,88,8928.139464,481,4432.122677,4129.476891
"2058","19",8000000,9000000,149,6,49,46,8959.968443,481,4451.838054,4133
"2059","19",9000000,10000000,202,7,54,99,8964.378841,481.347984,4458.4301,4139.545254
"2060","19",10000000,11000000,154,4,42,75,8969.272657,483,4459.902254,4149.504091
"2061","19",11000000,12000000,183,9,45,98,8973.939896,483,4460.082493,4150.331082
"2062","19",12000000,13000000,379,4,67,169,8977.142606,483,4461,4151.02869
"2063","19",13000000,14000000,176,7,75,80,8980.138372,483,4461,4152
"2064","19",14000000,15000000,126,5,76,71,8982.004556,483,4461,4152
"2065","19",15000000,16000000,64,3,78,61,8983.182904,483,4461,4152.31557
"2066","19",16000000,17000000,75,6,64,49,8984,483,4461,4154
"2067","19",17000000,18000000,148,6,73,75,8984,483,4461,4154
"2068","19",18000000,19000000,205,8,64,66,8984,483,4461.494396,4154.606421
"2069","19",19000000,20000000,157,3,26,38,8984,483,4462,4155
"2070","19",20000000,21000000,112,2,40,44,8984,483,4462,4155
"2071","19",21000000,22000000,99,11,46,41,8985.358471,483,4462,4155
"2072","19",22000000,23000000,85,12,54,40,8989.596804,483,4462,4155
"2073","19",23000000,24000000,78,1,38,48,8990,483,4462,4155
"2074","19",24000000,25000000,80,5,62,53,8990,483,4462,4155
"2075","19",25000000,26000000,93,9,50,36,8990,483,4462,4155
"2076","19",26000000,27000000,81,8,65,33,8990,483,4469.294344,4155
"2077","19",27000000,28000000,137,10,76,58,8990,483,4470,4155.679702
"2078","19",28000000,29000000,99,6,73,54,8990,483,4470,4156.993321
"2079","19",29000000,30000000,97,6,89,52,8990,483,4470,4156.113932
"2080","19",30000000,31000000,153,16,124,91,8990,483,4470,4154.636283
"2081","19",31000000,32000000,61,5,89,48,8990,483,4470,4154
"2082","19",32000000,33000000,66,6,58,28,8990,483,4469.290813,4154
"2083","19",33000000,34000000,38,4,52,27,8990,483,4469,4154
"2084","19",34000000,35000000,38,5,40,15,8990,483,4469,4154
"2085","19",35000000,36000000,121,11,79,52,8989.488611,483,4468.408472,4154
"2086","19",36000000,37000000,128,7,56,40,8987.025733,483,4468,4154
"2087","19",37000000,38000000,130,8,62,62,8983.490741,483,4467.168483,4154
"2088","19",38000000,39000000,123,7,81,59,8982.883918,483,4467,4154
"2089","19",39000000,40000000,290,10,90,101,8981.321899,483,4466.030397,4154
"2090","19",40000000,41000000,92,7,69,65,8981,483,4464.288432,4154
"2091","19",41000000,42000000,145,13,96,81,8980.434609,483,4463,4154
"2092","19",42000000,43000000,90,5,68,44,8980,483,4463,4154
"2093","19",43000000,44000000,95,2,44,40,8979.998807,483,4463,4154
"2094","19",44000000,45000000,125,7,60,41,8977.63511,483,4462.350807,4154
"2095","19",45000000,46000000,179,11,109,92,8973.487181,483,4461.563506,4152.404905
"2096","19",46000000,47000000,126,10,69,52,8970.54266,483,4458.537423,4149
"2097","19",47000000,48000000,117,10,52,26,8968.413676,483,4458,4148.664879
"2098","19",48000000,49000000,95,7,49,36,8965.204119,483,4455.821743,4147.555997
"2099","19",49000000,50000000,80,11,46,54,8963,483,4453.77883,4146.77883
"2100","19",50000000,51000000,65,5,29,40,8962.583297,482.877208,4452.932243,4146
"2101","19",51000000,52000000,89,6,35,56,8960.04212,481.322862,4448.69364,4146
"2102","19",52000000,53000000,124,1,45,38,8955.729619,479,4446.085095,4145.280918
"2103","19",53000000,54000000,309,3,40,137,8946.437128,479,4443.674622,4133.066383
"2104","19",54000000,55000000,337,5,38,97,8903.17039,478.580633,4435.576497,4090.3057
"2105","19",55000000,56000000,162,6,34,112,8867.726748,478,4413.779048,4081.783768
"2106","19",56000000,57000000,223,1,17,102,8818.77236,478,4392.766455,4063.99477
"2107","19",57000000,58000000,408,2,21,160,8726.893433,478,4286.675524,4007.49669
"2108","19",58000000,59000000,343,0,13,129,8476.413452,473.461086,3815.842764,3568.77129
"2109","19",59000000,60000000,206,0,6,68,7209.626758,435.641246,2540.4175,2288.999803
"2110","19",60000000,61000000,21,0,2,8,1518.719887,110.391833,626.900824,539.765204
"2111","20",0,1000000,1,0,2,4,2123.05639,181.438685,1165.869815,1083.765178
"2112","20",1000000,2000000,22,0,0,14,6932.817925,438.861609,2946.234616,2613.206723
